date,symbols,realized_vol,range_stress,down_breadth,below_ma60,drawdown60,sell_pressure,new_low60,new_high60,down_breadth5,new_low_pressure,fear_volatility,fear_range,fear_breadth,fear_trend,fear_drawdown,fear_flow,fear_new_low,fear_core,core_components,qvix_close,fear_qvix,north_net,north_net_available,fear_north,fear_enhanced,fear_change3,fear_peak5,greed_enhanced,regime
2016-03-03,3,0.37166623334791676,0.04075114276480302,1.0,1.0,0.210454390160574,0.003111844969220731,0.0,0.0,0.4666666666666666,0.0,79.4973544973545,87.43386243386243,51.98412698412699,100.0,88.88888888888889,62.698412698412696,90.21164021164022,80.10204081632654,7,33.12,39.29961089494164,-8.298300000000001,24.4053,10.40268456375839,67.86131183991105,-5.792085652069119,73.65339749198017,32.13868816008895,恐惧
2016-03-04,2,0.3748138511354204,0.034769075176097515,0.5,1.0,0.2392718373700854,0.014565866705579019,0.0,0.0,0.5,0.0,80.15873015873017,82.4074074074074,58.86243386243386,100.0,91.7989417989418,87.56613756613757,90.21164021164022,84.42932728647015,7,33.01,38.759689922480625,17.3144,-8.298300000000001,80.93645484949833,70.72843607727329,6.940387524518847,73.65339749198017,29.271563922726713,恐惧
2016-03-07,3,0.3741781045972968,0.035409944305067345,0.0,1.0,0.19644687393235405,0.0,0.0,0.0,0.3,0.0,79.8941798941799,83.2010582010582,19.17989417989418,100.0,87.3015873015873,49.2063492063492,90.21164021164022,72.713529856387,7,33.82,42.471042471042466,7.591699999999999,17.3144,15.666666666666668,63.64078364078364,-3.155471319533831,70.72843607727329,36.35921635921636,恐惧
2016-03-08,3,0.32234674070892905,0.0348512033191401,0.6666666666666666,1.0,0.1984967543559959,0.0013843649394716625,0.0,0.0,0.4333333333333333,0.0,72.08994708994709,82.67195767195767,43.12169312169312,100.0,87.43386243386243,56.08465608465608,90.21164021164022,75.9448223733938,7,33.42,40.76923076923077,-3.4488,7.591699999999999,31.22923588039867,65.39214489214488,-2.469166947766169,70.72843607727329,34.607855107855116,恐惧
2016-03-09,3,0.3571573941406016,0.030551132950239156,1.0,1.0,0.20806286299965837,0.02182334189243173,0.0,0.0,0.6333333333333333,0.0,76.98412698412699,76.45502645502646,81.61375661375662,100.0,88.35978835978835,91.53439153439153,90.21164021164022,86.45124716553288,7,33.47,41.37931034482759,0.2369,-3.4488,69.5364238410596,72.92966611932128,2.201230042047996,72.92966611932128,27.070333880678717,恐惧
2016-03-10,3,0.3261744807503226,0.02935277181459179,1.0,1.0,0.2121626238469423,0.005943417544212196,0.0,0.0,0.6333333333333333,0.0,72.4867724867725,75.13227513227513,81.61375661375662,100.0,88.88888888888889,71.56084656084656,90.21164021164022,82.84202569916856,7,33.64,41.603053435114504,2.3764,0.2369,54.12541254125413,70.47033401995233,6.829550379168694,72.92966611932128,29.529665980047668,恐惧
2016-03-11,3,0.32662031637208516,0.028582652422854137,0.3333333333333333,1.0,0.21147933037239497,0.0,0.0,0.0,0.6,0.0,72.75132275132276,73.54497354497354,81.34920634920636,100.0,88.62433862433863,49.2063492063492,90.21164021164022,79.38397581254726,7,33.64,41.825095057034225,9.0675,2.3764,43.09210526315789,68.11631158589336,2.7241666937484723,72.92966611932128,31.883688414106643,恐惧
2016-03-14,3,0.33552335385975607,0.03167832373254039,0.0,1.0,0.204304748889648,0.0,0.0,0.0,0.6,0.0,73.54497354497354,78.83597883597884,81.34920634920636,100.0,87.56613756613757,49.338624338624335,90.21164021164022,80.12093726379442,7,33.28,39.77272727272727,3.2258,9.0675,28.524590163934427,68.01647426647428,-4.913191852847007,72.92966611932128,31.983525733525724,恐惧
2016-03-15,3,0.33155672334457065,0.02691165774883588,0.6666666666666666,1.0,0.204304748889648,0.0033973695657790537,0.0,0.0,0.6,0.0,73.28042328042328,69.17989417989418,81.34920634920636,100.0,87.56613756613757,64.41798941798942,90.21164021164022,80.85789871504157,7,32.64,36.9811320754717,-2.7788,3.2258,40.52287581699346,67.6948687231706,-2.775465296781732,72.92966611932128,32.3051312768294,恐惧
2016-03-16,3,0.306484204732925,0.02736735613893614,0.6666666666666666,1.0,0.2002049880423642,0.003163813903791267,0.0,0.0,0.5333333333333333,0.0,68.51851851851852,70.76719576719577,66.7989417989418,100.0,86.90476190476191,62.698412698412696,90.21164021164022,77.98563869992442,7,31.89,30.451127819548873,-2.7727,-2.7788,66.77524429967427,63.725285435811756,-4.391026150081601,70.47033401995233,36.274714564188244,恐惧
2016-03-17,3,0.30516373782628076,0.029583540884771137,0.0,1.0,0.1916638196105227,0.0,0.0,0.0,0.3333333333333333,0.0,67.98941798941799,75.13227513227513,25.66137566137566,100.0,86.11111111111111,49.2063492063492,90.21164021164022,70.61602418745275,7,31.25,25.842696629213485,15.8768,-2.7727,66.55844155844156,57.18402591998097,-10.832448346493308,68.11631158589336,42.81597408001903,中性
2016-03-18,3,0.30540316280728874,0.03373667431417659,0.0,1.0,0.18004783054321838,0.0,0.0,0.0,0.2666666666666667,0.0,68.12169312169311,81.48148148148148,15.608465608465607,100.0,85.05291005291006,49.338624338624335,90.21164021164022,69.97354497354497,7,31.16,25.37313432835821,9.998,15.8768,18.12297734627832,56.593421779988944,-11.101446943181656,68.01647426647428,43.406578220011056,中性
2016-03-21,3,0.3058981177503865,0.0286703387261422,0.0,1.0,0.17184830884865054,0.0,0.0,0.0,0.2666666666666667,0.0,68.12169312169311,73.4126984126984,15.608465608465607,100.0,84.25925925925925,49.338624338624335,90.21164021164022,68.70748299319727,7,31.56,27.881040892193308,-1.6364,9.998,27.09677419354839,56.45955036289608,-7.265735072915675,67.6948687231706,43.54044963710392,中性
2016-03-22,3,0.30681689893615954,0.025862819830609833,1.0,1.0,0.1738981892722924,0.002326493166471664,0.0,0.0,0.3333333333333333,0.0,68.78306878306879,65.60846560846561,25.66137566137566,100.0,84.52380952380952,59.25925925925925,90.21164021164022,70.578231292517,7,33.11,39.62962962962963,4.1503,-1.6364,61.09324758842444,61.293650793650784,4.109624873669816,63.725285435811756,38.706349206349216,恐惧
2016-03-23,3,0.3042805334839508,0.023816784024983235,0.3333333333333333,0.6666666666666666,0.17697300990775544,0.0,0.0,0.0,0.26666666666666666,0.0,66.7989417989418,59.92063492063492,15.343915343915343,69.31216931216932,84.65608465608466,49.47089947089947,90.21164021164022,62.24489795918367,7,34.04,45.75645756457565,-1.3021,4.1503,38.141025641025635,57.29836584080125,0.7049440608123092,61.293650793650784,42.70163415919875,中性
2016-03-24,3,0.3150505140792583,0.019354805435097665,1.0,1.0,0.179372197309417,0.01478168001500446,0.0,0.0,0.4666666666666666,0.0,70.5026455026455,44.44444444444444,51.455026455026456,100.0,84.78835978835978,87.56613756613757,90.21164021164022,75.56689342403628,7,32.9,38.23529411764706,,,,64.36741363211951,7.9078632692234265,64.36741363211951,35.63258636788049,恐惧
2016-03-25,3,0.28621390504152383,0.02088047277493374,0.0,0.6666666666666666,0.17833735770955494,0.0,0.0,0.0,0.4666666666666666,0.0,64.02116402116403,51.05820105820106,51.455026455026456,69.17989417989418,84.52380952380952,49.47089947089947,90.21164021164022,65.70294784580499,7,30.98,23.44322344322344,,,,53.025030525030516,-8.268620268620268,64.36741363211951,46.974969474969484,中性
2016-03-28,3,0.2844375603072565,0.02093124721628629,0.6666666666666666,0.6666666666666666,0.16541353383458646,0.003015176156941756,0.0,0.0,0.6,0.0,63.62433862433863,51.05820105820106,81.34920634920636,69.17989417989418,83.2010582010582,62.56613756613757,90.21164021164022,71.59863945578232,7,31.1,24.817518248175183,,,,57.56430309350017,0.26593725269891877,64.36741363211951,42.43569690649983,中性
2016-03-29,3,0.2940157169336339,0.02166042003524729,1.0,1.0,0.18367346938775508,0.019028499028247787,0.0,0.0,0.6,0.0,64.15343915343915,53.70370370370371,81.34920634920636,100.0,85.44973544973546,90.21164021164022,90.21164021164022,80.72562358276643,7,31.21,26.181818181818183,-2.8217000000000003,-1.3021,60.063897763578275,64.36248196248195,-0.004931669637556979,64.36741363211951,35.63751803751805,恐惧
2016-03-30,3,0.3043326114386069,0.024515612809258736,0.0,0.3333333333333333,0.16433941997851775,0.0,0.0,0.0,0.5333333333333333,0.0,66.66666666666666,62.16931216931217,66.66666666666666,49.60317460317461,82.93650793650794,49.60317460317461,90.21164021164022,66.83673469387756,7,30.87,23.18840579710145,10.5777,-2.8217000000000003,67.83439490445859,53.74223602484473,0.717205499814213,64.36741363211951,46.25776397515527,中性
2016-03-31,3,0.2665379714184811,0.023098730757168322,0.3333333333333333,0.3333333333333333,0.16219119226638024,0.0,0.0,0.0,0.4,0.0,62.43386243386243,58.333333333333336,41.93121693121693,49.60317460317461,82.67195767195767,49.735449735449734,90.21164021164022,62.13151927437642,7,30.96,23.465703971119133,21.475,10.5777,25.396825396825395,50.531774683399235,-7.032528410100937,64.36248196248195,49.468225316600765,中性
2016-04-01,3,0.26661761364877173,0.025056998410171484,0.6666666666666666,0.3333333333333333,0.12054188554050316,0.00834921286724161,0.0,0.0,0.5333333333333333,0.0,62.43386243386243,63.75661375661375,66.93121693121694,49.60317460317461,73.94179894179894,78.17460317460318,90.21164021164022,69.29327286470144,7,30.5,20.863309352517987,-4.7276,21.475,11.075949367088606,54.7642838110464,-9.598198151435554,64.36248196248195,45.2357161889536,中性
2016-04-05,3,0.26293319370850066,0.02431318650450976,0.0,0.3333333333333333,0.1033345547819714,0.0,0.0,0.0,0.4,0.0,61.772486772486765,61.111111111111114,42.06349206349206,49.60317460317461,66.66666666666666,49.86772486772487,90.21164021164022,60.185185185185176,7,30.19,18.63799283154122,0.2505,-4.7276,74.76340694006309,47.72102747909199,-6.021208545752742,64.36248196248195,52.27897252090801,中性
2016-04-06,3,0.26497517433635076,0.02198668417800743,0.3333333333333333,0.0,0.10663246610480026,0.0,0.0,0.0,0.26666666666666666,0.0,62.16931216931217,54.89417989417989,15.476190476190476,37.16931216931217,67.98941798941799,49.86772486772487,90.21164021164022,53.96825396825397,7,29.96,16.785714285714285,-4.2095,0.2505,54.088050314465406,42.81349206349206,-7.718282619907171,54.7642838110464,57.18650793650794,中性
2016-04-07,3,0.22057375283511022,0.020630150113742685,0.6666666666666666,0.0,0.08095781071835795,0.007020089458583468,0.0,0.0,0.4,0.0,43.12169312169312,50.132275132275126,42.32804232804233,37.16931216931217,53.835978835978835,75.79365079365078,90.21164021164022,56.08465608465609,7,28.8,13.523131672597867,-1.5714,-4.2095,73.35423197492163,43.31619876103862,-11.448085050007776,54.7642838110464,56.68380123896138,中性
2016-04-08,3,0.22460912070048944,0.020428702073493777,1.0,0.0,0.08437856328392246,0.007537544319791406,0.0,0.0,0.5333333333333334,0.0,46.164021164021165,49.60317460317461,68.78306878306879,37.16931216931217,56.34920634920635,77.24867724867724,90.21164021164022,60.789871504157226,7,27.66,9.574468085106384,-2.526,-1.5714,60.62499999999999,45.425250478441974,-2.2957770006500127,54.7642838110464,54.574749521558026,中性
2016-04-11,3,0.23002683697478102,0.022155434533910758,0.0,0.0,0.03981080015766658,0.0,0.0,0.0,0.39999999999999997,0.0,49.338624338624335,55.68783068783068,33.730158730158735,37.16931216931217,31.48148148148148,49.735449735449734,90.21164021164022,49.622071050642475,7,27.63,9.540636042402827,9.4832,-2.526,65.10903426791276,37.597640548170574,-5.215851515321489,47.72102747909199,62.402359451829426,贪婪
2016-04-12,3,0.2118466555301636,0.02025299424419798,0.6666666666666666,0.0,0.028445512820512886,0.003891514675304141,0.0,0.0,0.5333333333333333,0.0,38.095238095238095,48.80952380952381,67.1957671957672,37.16931216931217,25.132275132275133,65.87301587301587,90.21164021164022,53.21239606953893,7,26.65,7.042253521126761,8.697000000000001,9.4832,27.32919254658385,39.361353305015285,-3.9548454560233353,45.425250478441974,60.638646694984715,贪婪
2016-04-13,3,0.23250851320830174,0.022203685911511267,0.0,0.0,0.007007921998781308,0.0,0.0,0.0,0.4666666666666666,0.0,51.19047619047619,56.08465608465608,51.85185185185185,37.16931216931217,9.656084656084655,49.86772486772487,90.21164021164022,49.43310657596372,7,26.5,6.666666666666667,31.5424,8.697000000000001,29.721362229102166,36.6031746031746,-8.822075875267373,45.425250478441974,63.3968253968254,贪婪
2016-04-14,3,0.22990660505326807,0.0191718156058897,0.3333333333333333,0.0,0.0060753341433779084,0.0,0.0,0.3333333333333333,0.4,-0.3333333333333333,49.47089947089947,43.386243386243386,42.195767195767196,37.16931216931217,9.126984126984127,49.86772486772487,19.973544973544975,35.884353741496604,7,26.06,3.8461538461538463,14.4401,31.5424,5.555555555555555,26.272893772893774,-11.3247467752768,45.425250478441974,73.72710622710622,贪婪
2016-04-15,3,0.2292460763302382,0.017386719990610144,1.0,0.0,0.0036334275333064214,0.0018356552571827788,0.0,0.0,0.4,0.0,49.2063492063492,35.317460317460316,42.195767195767196,37.16931216931217,7.804232804232804,57.936507936507944,90.21164021164022,45.69160997732427,7,26.05,3.8327526132404177,-0.7816,14.4401,19.692307692307693,33.133952768099114,-6.227400536916171,39.361353305015285,66.8660472319009,贪婪
2016-04-18,3,0.23452663295013712,0.016642779322363323,1.0,0.0,0.01823708206686936,0.006373539322270096,0.0,0.0,0.6,0.0,52.910052910052904,31.613756613756617,81.74603174603175,37.16931216931217,17.32804232804233,73.80952380952381,90.21164021164022,54.9697656840514,7,26.19,5.208333333333334,-10.8678,-0.7816,58.58895705521472,40.04133597883598,3.4381613756613802,40.04133597883598,59.95866402116402,中性
2016-04-19,3,0.2339577407422263,0.015531283499809876,0.3333333333333333,0.0,0.014580801944106825,0.0,0.0,0.0,0.5333333333333334,0.0,52.910052910052904,26.455026455026452,68.78306878306879,37.16931216931217,14.550264550264549,49.86772486772487,90.21164021164022,48.563869992441425,7,25.49,2.768166089965398,2.0205,-10.8678,86.54434250764525,34.825158821698615,8.552265048804841,40.04133597883598,65.17484117830139,贪婪
2016-04-20,3,0.23592206487877887,0.021038892939183946,1.0,0.0,0.03037667071688932,0.028216282312759765,0.0,0.0,0.7333333333333334,0.0,54.1005291005291,52.77777777777778,94.44444444444444,37.16931216931217,26.984126984126984,93.91534391534393,90.21164021164022,64.22902494331065,7,25.62,3.103448275862069,-15.3648,2.0205,45.1219512195122,45.89135194307607,12.757399174976953,45.89135194307607,54.10864805692393,中性
2016-04-21,3,0.2507993540364324,0.025775803378891498,0.3333333333333333,0.0,0.02145748987854268,0.0,0.0,0.0,0.7333333333333333,0.0,59.25925925925925,65.87301587301587,93.65079365079364,37.16931216931217,21.428571428571427,50.0,90.21164021164022,59.65608465608465,7,25.05,1.718213058419244,1.5711000000000002,-15.3648,92.09726443768997,42.274723176785024,2.2333871979490425,45.89135194307607,57.725276823214976,中性
2016-04-22,3,0.23438100728111774,0.030965591707483926,0.6666666666666666,0.0,0.021862348178137814,0.0004103235466379916,0.0,0.0,0.6666666666666666,0.0,53.042328042328045,76.85185185185185,87.16931216931218,37.301587301587304,21.825396825396826,51.587301587301596,90.21164021164022,59.71277399848829,7,24.52,1.36986301369863,-1.909,1.5711000000000002,47.57575757575758,42.20990070305139,7.384741881352774,45.89135194307607,57.79009929694861,中性
2016-04-25,3,0.227510201950923,0.03085758672717976,0.6666666666666666,0.0,0.028340080971660075,0.0008872028295538424,0.0,0.0,0.6,0.0,47.883597883597886,76.5873015873016,81.74603174603175,37.43386243386244,25.793650793650798,53.96825396825397,90.21164021164022,59.08919123204838,7,25.16,2.7303754266211606,-1.3016,-1.909,62.839879154078545,42.18154649042021,-3.709805452655857,45.89135194307607,57.81845350957979,中性
2016-04-26,3,0.23978374533741148,0.03007627297768974,0.3333333333333333,0.0,0.026731470230862642,0.0,0.0,0.0,0.5999999999999999,0.0,55.952380952380956,75.92592592592592,70.8994708994709,37.43386243386244,24.735449735449734,49.86772486772487,90.21164021164022,57.860922146636426,7,25.53,4.081632653061225,1.8295,-1.3016,59.63855421686747,41.72713529856386,-0.5475878782211652,45.89135194307607,58.27286470143614,中性
2016-04-27,3,0.22688656453187359,0.01465840105459863,0.6666666666666666,0.0,0.03523693803159167,0.0036006845623563384,0.0,0.0,0.5333333333333333,0.0,47.48677248677249,21.03174603174603,66.93121693121694,37.56613756613756,30.158730158730158,65.74074074074075,90.21164021164022,51.30385487528344,7,25.47,3.728813559322034,-3.3679,1.8295,45.34534534534534,37.03134248049501,-5.178558222556376,42.274723176785024,62.96865751950499,贪婪
2016-04-28,3,0.2131149664588365,0.014574683707380475,0.6666666666666666,0.0,0.02916160388821376,0.0014525450689076888,0.0,0.0,0.5999999999999999,0.0,38.75661375661375,20.8994708994709,71.03174603174604,37.698412698412696,26.984126984126984,56.613756613756614,90.21164021164022,48.885109599395314,7,24.4,1.3513513513513513,-2.805,-3.3679,70.05988023952095,34.62498212498212,-7.556564365438092,42.20990070305139,65.37501787501787,贪婪
2016-04-29,3,0.21607721253437873,0.013067442070390572,0.6666666666666666,0.0,0.03766707168894279,0.0017521613342341969,0.0,0.0,0.6,0.0,40.476190476190474,13.492063492063492,81.74603174603175,37.698412698412696,32.01058201058201,57.67195767195767,90.21164021164022,50.4724111866969,7,23.58,0.6734006734006733,0.8895000000000001,-2.805,68.05970149253731,35.53270803270803,-6.194427265855829,42.18154649042021,64.46729196729197,贪婪
2016-05-03,3,0.21325490808133019,0.01632590183313505,0.0,0.0,0.02310030395136775,0.0,0.0,0.0,0.4666666666666666,0.0,39.15343915343915,30.555555555555557,51.587301587301596,37.698412698412696,22.75132275132275,49.735449735449734,90.21164021164022,45.956160241874535,7,23.41,0.6711409395973155,6.153,0.8895000000000001,50.0,32.37065445119136,-4.66068802930365,41.72713529856386,67.62934554880863,贪婪
2016-05-04,3,0.22618282969773967,0.01680962476226493,0.3333333333333333,0.0,0.018623481781376627,0.0,0.0,0.0,0.4666666666666666,0.0,47.354497354497354,32.93650793650794,51.587301587301596,37.698412698412696,17.724867724867725,49.735449735449734,90.21164021164022,46.749811035525326,7,22.86,0.0,-2.7589,6.153,33.23442136498516,32.72486772486773,-1.90011440011439,37.03134248049501,67.27513227513228,贪婪
2016-05-05,3,0.22610760241535185,0.016445992184458583,0.3333333333333333,0.0,0.020668693009118555,0.0,0.0,0.3333333333333333,0.4,-0.3333333333333333,47.354497354497354,31.216931216931215,41.66666666666667,37.698412698412696,19.841269841269842,49.86772486772487,19.973544973544975,35.37414965986395,7,22.53,0.0,-5.638,-2.7589,67.15976331360946,24.761904761904766,-10.770803270803263,35.53270803270803,75.23809523809524,贪婪
2016-05-06,3,0.248231746130568,0.02118538293643931,0.6666666666666666,0.0,0.03886639676113368,0.02116544089761551,0.0,0.3333333333333333,0.4,-0.3333333333333333,58.994708994709,53.70370370370371,41.66666666666667,37.698412698412696,32.93650793650794,91.53439153439153,20.105820105820104,48.09145880574453,7,23.49,1.6611295681063125,-13.5968,-5.638,77.5811209439528,34.162360034453066,1.7917055832617024,35.53270803270803,65.83763996554694,贪婪
2016-05-09,3,0.2616903162037579,0.02543536592083238,1.0,0.6666666666666666,0.07902735562310037,0.04790697951853816,0.0,0.0,0.4666666666666666,0.0,63.75661375661375,65.07936507936508,51.71957671957672,69.04761904761905,52.116402116402114,97.4867724867725,90.21164021164022,69.91685563114135,7,26.11,9.271523178807946,-5.3404,-13.5968,90.29411764705883,51.72325589544132,18.99838817057359,51.72325589544132,48.27674410455868,中性
2016-05-10,3,0.25040301046172964,0.021205557339974285,0.6666666666666666,1.0,0.07902735562310037,0.004131931082308191,0.0,0.0,0.6,0.0,60.18518518518518,53.57142857142857,81.74603174603175,100.0,52.24867724867725,66.93121693121694,90.21164021164022,72.12773998488284,7,24.89,3.6303630363036308,-4.1152,-5.3404,77.12609970674487,51.57852690030907,26.816622138404306,51.72325589544132,48.42147309969093,中性
2016-05-11,3,0.2502923950368294,0.021188922197928648,0.6666666666666666,1.0,0.07963525835866259,0.0006657220987679027,0.0,0.0,0.6666666666666666,0.0,60.05291005291006,53.43915343915344,87.3015873015873,100.0,52.64550264550265,52.77777777777778,90.21164021164022,70.91836734693877,7,23.47,1.644736842105263,-2.4017,-4.1152,73.39181286549707,50.136278195488714,15.973918161035648,51.72325589544132,49.863721804511286,中性
2016-05-12,3,0.24962945295716615,0.02473494470224811,0.0,1.0,0.0714285714285714,0.0,0.0,0.0,0.6,0.0,59.65608465608465,63.49206349206349,81.61375661375662,100.0,48.67724867724868,49.735449735449734,90.21164021164022,70.48374905517763,7,23.45,1.639344262295082,-4.5585,-2.4017,63.84839650145773,49.83042761731286,-1.8928282781284622,51.72325589544132,50.16957238268714,中性
2016-05-13,3,0.24543728674577292,0.020266077330730034,0.6666666666666666,1.0,0.07811550151975688,0.008351876380407786,0.3333333333333333,0.0,0.5999999999999999,0.3333333333333333,58.46560846560847,49.60317460317461,70.76719576719577,100.0,51.98412698412699,78.83597883597884,94.44444444444444,72.01436130007559,7,22.79,0.32679738562091504,-7.305099999999999,-4.5585,74.70930232558139,50.50809212573919,-1.0704347745698826,51.72325589544132,49.49190787426081,中性
2016-05-16,3,0.2580333362727395,0.018648924956471736,0.0,1.0,0.06234817813765192,0.0,0.0,0.0,0.4,0.0,63.75661375661375,41.93121693121693,41.7989417989418,100.0,43.51851851851852,49.86772486772487,90.07936507936508,61.56462585034013,7,22.5,0.0,0.3243,-7.305099999999999,81.73913043478261,43.09523809523809,-7.041040100250626,51.57852690030907,56.90476190476191,中性
2016-05-17,3,0.25385977411874106,0.020101518904762652,0.6666666666666666,1.0,0.06352583586626137,0.0017120474785315015,0.0,0.0,0.4,0.0,62.698412698412696,48.41269841269841,41.7989417989418,100.0,44.31216931216932,57.67195767195767,90.07936507936508,63.567649281935,7,22.03,0.0,-1.4602000000000002,0.3243,50.86705202312138,44.49735449735449,-5.333073119958364,50.50809212573919,55.50264550264551,中性
2016-05-18,3,0.2595513551936262,0.02303839487084026,1.0,1.0,0.08054711246200608,0.01697964956618347,0.3333333333333333,0.0,0.4666666666666666,0.3333333333333333,63.888888888888886,58.994708994709,51.85185185185185,100.0,53.96825396825397,90.21164021164022,94.44444444444444,73.33711262282691,7,22.13,0.3236245954692557,-4.236000000000001,-1.4602000000000002,59.0778097982709,51.433066214619615,0.9249740888804254,51.433066214619615,48.566933785380385,中性
2016-05-19,3,0.2199472989846366,0.020927998242129712,0.3333333333333333,1.0,0.07933130699088153,-0.0,0.3333333333333333,0.0,0.5333333333333333,0.3333333333333333,43.25396825396825,51.587301587301596,66.53439153439153,100.0,52.77777777777778,49.86772486772487,94.44444444444444,65.49508692365835,7,21.42,0.0,-1.7866,-4.236000000000001,73.5632183908046,45.84656084656084,2.7513227513227534,51.433066214619615,54.15343915343916,中性
2016-05-20,3,0.22095473720881986,0.02082684836470371,0.0,1.0,0.07386018237082059,0.0,0.0,0.0,0.4,0.0,44.31216931216932,51.32275132275132,41.7989417989418,100.0,50.39682539682539,50.0,89.81481481481481,61.092214663643226,7,20.54,0.0,2.1399,-1.7866,60.458452722063036,42.76455026455026,-1.7328042328042343,51.433066214619615,57.23544973544974,中性
2016-05-23,3,0.22122735354323333,0.018769942548786004,0.3333333333333333,1.0,0.0668016194331984,0.0,0.0,0.0,0.4666666666666667,0.0,44.70899470899471,41.7989417989418,54.761904761904766,100.0,46.2962962962963,50.132275132275126,89.81481481481481,61.073318216175366,7,19.82,0.0,3.4403,2.1399,41.714285714285715,42.75132275132275,-8.681743463296861,51.433066214619615,57.24867724867725,中性
2016-05-24,3,0.222702911785632,0.018068956921275144,1.0,1.0,0.07234042553191489,0.004836391905342639,0.0,0.0,0.5333333333333333,0.0,45.767195767195766,39.15343915343915,66.93121693121694,100.0,49.735449735449734,69.04761904761905,89.94708994708994,65.79743008314436,7,19.64,0.0,-0.7462000000000001,3.4403,37.32193732193732,46.05820105820105,0.21164021164020852,51.433066214619615,53.94179894179895,中性
2016-05-25,3,0.221277509643352,0.015700447097185256,0.6666666666666666,1.0,0.07720364741641339,0.000661001915846315,0.0,0.0,0.4666666666666666,0.0,44.84126984126984,27.91005291005291,52.116402116402114,100.0,52.116402116402114,53.042328042328045,89.94708994708994,59.99622071050642,7,20.28,0.6369426751592357,12.5928,-0.7462000000000001,56.25,42.18843729990226,-0.5761129646479972,46.05820105820105,57.81156270009774,中性
2016-05-26,3,0.22192291881797177,0.017072108373984866,0.3333333333333333,1.0,0.07325227963525838,0.0,0.0,0.0,0.4666666666666667,0.0,45.23809523809524,33.5978835978836,55.026455026455025,100.0,49.86772486772487,50.132275132275126,90.07936507936508,60.56311413454271,7,18.9,0.0,3.0982,12.5928,21.246458923512748,42.39417989417989,-0.3571428571428612,46.05820105820105,57.60582010582011,中性
2016-05-27,3,0.2219713584016091,0.0155404619011278,0.3333333333333333,1.0,0.07294832826747721,0.0,0.0,0.0,0.5333333333333333,0.0,45.370370370370374,26.58730158730159,67.32804232804233,100.0,49.86772486772487,50.264550264550266,90.07936507936508,61.3567649281935,7,18.37,0.0,6.1487,3.0982,38.983050847457626,42.94973544973545,-3.1084656084656004,46.05820105820105,57.05026455026455,中性
2016-05-30,3,0.22245870284272218,0.015996766678199586,0.6666666666666666,1.0,0.07902735562310037,0.0016395683603736572,0.0,0.0,0.6,0.0,45.5026455026455,29.629629629629626,82.14285714285714,100.0,53.43915343915344,57.53968253968254,90.07936507936508,65.47619047619047,7,18.57,0.31545741324921134,24.31,6.1487,32.11267605633803,45.927970557308086,3.7395332574058244,46.05820105820105,54.072029442691914,中性
2016-05-31,3,0.2521127216058646,0.021533510286932126,0.0,0.3333333333333333,0.03951367781155013,0.0,0.0,0.0,0.39999999999999997,0.0,61.64021164021164,54.36507936507936,32.804232804232804,50.132275132275126,33.06878306878307,50.132275132275126,90.07936507936508,53.17460317460317,7,21.51,2.515723270440252,34.3676,24.31,9.269662921348315,37.97693920335429,-4.417240690825601,45.927970557308086,62.02306079664571,贪婪
2016-06-01,3,0.25222252515158394,0.020651642865053766,0.3333333333333333,0.6666666666666666,0.040080971659919085,-0.0,0.0,0.0,0.3333333333333333,0.0,61.64021164021164,51.05820105820106,24.6031746031746,68.51851851851852,33.46560846560847,50.264550264550266,90.07936507936508,54.232804232804234,7,20.86,2.19435736677116,19.0118,34.3676,3.9215686274509802,38.62127017299431,-4.328465276741142,45.927970557308086,61.37872982700569,贪婪
2016-06-02,3,0.2538895338607191,0.020020853272085398,0.0,0.6666666666666666,0.040080971659919085,0.0,0.0,0.0,0.26666666666666666,0.0,62.56613756613757,47.61904761904761,15.211640211640212,68.51851851851852,33.5978835978836,50.264550264550266,90.07936507936508,52.55102040816326,7,20.69,2.1875,7.9983,19.0118,13.128491620111731,37.44196428571428,-8.486006271593808,45.927970557308086,62.55803571428572,贪婪
2016-06-03,3,0.22291205077581408,0.017271801781570492,0.3333333333333333,0.3333333333333333,0.03846153846153855,0.0,0.0,0.0,0.26666666666666666,0.0,46.03174603174603,35.05291005291005,15.343915343915343,50.264550264550266,32.67195767195767,50.39682539682539,90.07936507936508,45.69160997732426,7,20.79,2.4922118380062304,13.8583,7.9983,28.969359331476323,32.73179053552885,-5.24514866782544,45.927970557308086,67.26820946447114,贪婪
2016-06-06,3,0.19746378294190198,0.01806042421760141,0.0,0.3333333333333333,0.03805668016194341,0.0,0.0,0.0,0.13333333333333333,0.0,30.82010582010582,39.41798941798942,5.026455026455026,50.39682539682539,32.407407407407405,50.52910052910053,90.07936507936508,42.66817838246409,7,20.88,3.1055900621118013,2.0072,13.8583,20.0,30.799401886358403,-7.821868286635905,38.62127017299431,69.2005981136416,贪婪
2016-06-07,3,0.19746378294190198,0.011147777438558312,0.0,0.6666666666666666,0.03805668016194341,-0.0,0.0,0.0,0.13333333333333333,0.0,30.952380952380953,7.4074074074074066,5.158730158730158,68.91534391534393,32.53968253968254,50.52910052910053,90.07936507936508,40.79743008314437,7,20.67,2.1671826625387,11.2444,2.0072,44.32132963988919,29.208355856962665,-8.233608428751612,38.62127017299431,70.79164414303733,贪婪
