line,symbol,entry_date,exit_date,ret,cash_before,cash_after,exit_reason,line_eval,variant
C,159902,2022-11-28,2023-01-31,0.0931062894809118,8915.101690815003,9745.153729591791,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,159870,2023-02-01,2023-03-29,-0.0910179640718562,9745.153729591791,8858.169677557089,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,159666,2023-03-30,2023-05-31,-0.0532663316582915,8858.169677557089,8386.327473626912,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,159666,2023-06-01,2023-07-31,0.0568060021436227,8386.327473626912,8862.721210070886,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,159870,2023-08-01,2023-09-26,-0.1054852320675104,8862.721210070886,7927.835006476912,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,512660,2023-09-27,2023-11-30,-0.0131180625630675,7927.835006476912,7823.837170872272,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,515790,2023-12-01,2024-01-29,-0.0812064965197215,7823.837170872272,7188.490764884965,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,515170,2024-01-30,2024-03-12,0.13035714285714284,7188.490764884965,8125.561882450326,tp0.1,C,tp0.1_sl-0.12_trNone_ts0.1
C,515170,2024-03-13,2024-05-15,0.0047619047619047,8125.561882450326,8164.2550342715185,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,515790,2024-05-16,2024-06-25,-0.1302149178255374,8164.2550342715185,7101.1472358771225,sl-0.12,C,tp0.1_sl-0.12_trNone_ts0.1
C,159666,2024-06-26,2024-08-21,-0.0198895027624309,7101.1472358771225,6959.908948312716,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,515170,2024-08-22,2024-09-26,0.10474308300395263,6959.908948312716,7688.9112689857875,tp0.1,C,tp0.1_sl-0.12_trNone_ts0.1
C,515170,2024-09-27,2024-09-30,0.10081300813008132,7688.9112689857875,8464.053543257525,tp0.1,C,tp0.1_sl-0.12_trNone_ts0.1
C,159825,2024-10-08,2024-10-17,-0.12261580381471382,8464.053543257525,7426.226814520227,sl-0.12,C,tp0.1_sl-0.12_trNone_ts0.1
C,516750,2024-10-18,2024-11-07,0.1257668711656441,7426.226814520227,8360.200125548845,tp0.1,C,tp0.1_sl-0.12_trNone_ts0.1
C,159755,2024-11-08,2025-01-03,-0.12834978843441458,8360.200125548845,7287.170208165285,sl-0.12,C,tp0.1_sl-0.12_trNone_ts0.1
C,516970,2025-01-06,2025-03-11,0.009433962264151,7287.170208165285,7355.917096921562,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,159611,2025-03-12,2025-05-13,0.0484913793103447,7355.917096921562,7712.615663043835,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,159768,2025-05-14,2025-07-10,0.0335820895522387,7712.615663043835,7971.621412922173,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,515170,2025-07-11,2025-09-05,0.0598591549295774,7971.621412922173,8448.795934118218,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,159666,2025-09-08,2025-11-11,0.0344827586206897,8448.795934118218,8740.133724949881,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,512660,2025-11-12,2025-12-25,0.12564102564102564,8740.133724949881,9838.253090392302,tp0.1,C,tp0.1_sl-0.12_trNone_ts0.1
C,515170,2025-12-26,2026-03-04,-0.0752688172043011,9838.253090392302,9097.739416921913,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,516750,2026-03-05,2026-05-06,-0.0850515463917526,9097.739416921913,8323.962610843502,original,C,tp0.1_sl-0.12_trNone_ts0.1
C,159766,2026-05-07,2026-06-11,-0.12269938650306755,8323.962610843502,7302.617505218532,sl-0.12,C,tp0.1_sl-0.12_trNone_ts0.1
C,512660,2026-06-12,2026-07-17,-0.1476725521669341,7302.617505218532,6224.221340723982,sl-0.12,C,tp0.1_sl-0.12_trNone_ts0.1
C,512980,2026-07-24,2026-07-31,0.1440107671601616,6224.221340723982,7120.576230976292,tp0.1,C,tp0.1_sl-0.12_trNone_ts0.1
C,515210,2021-01-05,2021-02-22,0.1376811594202898,10000.0,11376.811594202898,tp0.1,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512660,2021-02-23,2021-03-09,-0.1433418150975403,11376.811594202898,9746.038770267114,sl-0.12,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512950,2021-03-10,2021-05-11,0.0168439716312058,9746.038770267114,9910.200770830126,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512880,2021-05-12,2021-05-25,0.11584158415841594,9910.200770830126,11058.214127451043,tp0.1,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512880,2021-05-26,2021-07-22,-0.0160142348754448,11058.214127451043,10881.12528911108,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512880,2021-07-23,2021-09-07,0.11971197119711974,10881.12528911108,12183.726246313397,tp0.1,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512400,2021-09-08,2021-09-29,-0.14864010120177096,12183.726246313397,10372.7359440467,sl-0.12,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,515210,2021-09-30,2021-11-02,-0.14475784992017027,10372.7359440467,8871.200990996833,sl-0.12,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512400,2021-11-03,2021-12-29,-0.0089485458612975,8871.200990996833,8791.81664208411,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,159930,2021-12-30,2022-02-21,0.10631229235880402,8791.81664208411,9726.494823302355,tp0.1,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,159811,2022-02-22,2022-03-15,-0.14066726780883687,9726.494823302355,8358.295371151617,sl-0.12,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512400,2022-03-16,2022-04-25,-0.17391304347826098,8358.295371151617,6904.678784864378,sl-0.12,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512660,2022-04-26,2022-04-29,0.13805104408352675,6904.678784864378,7857.876900176282,tp0.1,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512720,2022-05-05,2022-06-08,0.10135841170323934,7857.876900176282,8654.338822137724,tp0.1,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512880,2022-06-09,2022-06-15,0.10086767895878501,8654.338822137724,9527.281892049663,tp0.1,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512880,2022-06-16,2022-08-11,-0.0319917440660475,9527.281892049663,9222.487528114121,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512880,2022-08-12,2022-09-29,-0.12299465240641716,9222.487528114121,8088.170880271207,sl-0.12,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,516970,2022-09-30,2022-11-25,0.10223953261927954,8088.170880271207,8915.101690815003,tp0.1,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,159902,2022-11-28,2023-01-31,0.0931062894809118,8915.101690815003,9745.153729591791,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,159870,2023-02-01,2023-03-29,-0.0910179640718562,9745.153729591791,8858.169677557089,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,159666,2023-03-30,2023-05-31,-0.0532663316582915,8858.169677557089,8386.327473626912,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,159666,2023-06-01,2023-07-31,0.0568060021436227,8386.327473626912,8862.721210070886,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,159870,2023-08-01,2023-09-26,-0.1054852320675104,8862.721210070886,7927.835006476912,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512660,2023-09-27,2023-11-30,-0.0131180625630675,7927.835006476912,7823.837170872272,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,515790,2023-12-01,2024-01-29,-0.0812064965197215,7823.837170872272,7188.490764884965,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,515170,2024-01-30,2024-03-12,0.13035714285714284,7188.490764884965,8125.561882450326,tp0.1,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,515170,2024-03-13,2024-05-15,0.0047619047619047,8125.561882450326,8164.2550342715185,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,515790,2024-05-16,2024-06-25,-0.1302149178255374,8164.2550342715185,7101.1472358771225,sl-0.12,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,159666,2024-06-26,2024-08-21,-0.0198895027624309,7101.1472358771225,6959.908948312716,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,515170,2024-08-22,2024-09-26,0.10474308300395263,6959.908948312716,7688.9112689857875,tp0.1,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,515170,2024-09-27,2024-09-30,0.10081300813008132,7688.9112689857875,8464.053543257525,tp0.1,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,159825,2024-10-08,2024-10-17,-0.12261580381471382,8464.053543257525,7426.226814520227,sl-0.12,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,516750,2024-10-18,2024-11-07,0.1257668711656441,7426.226814520227,8360.200125548845,tp0.1,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,159755,2024-11-08,2025-01-03,-0.12834978843441458,8360.200125548845,7287.170208165285,sl-0.12,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,516970,2025-01-06,2025-03-11,0.009433962264151,7287.170208165285,7355.917096921562,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,159611,2025-03-12,2025-05-13,0.0484913793103447,7355.917096921562,7712.615663043835,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,159768,2025-05-14,2025-07-10,0.0335820895522387,7712.615663043835,7971.621412922173,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,515170,2025-07-11,2025-09-05,0.0598591549295774,7971.621412922173,8448.795934118218,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,159666,2025-09-08,2025-11-11,0.0344827586206897,8448.795934118218,8740.133724949881,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512660,2025-11-12,2025-12-25,0.12564102564102564,8740.133724949881,9838.253090392302,tp0.1,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,515170,2025-12-26,2026-03-04,-0.0752688172043011,9838.253090392302,9097.739416921913,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,516750,2026-03-05,2026-05-06,-0.0850515463917526,9097.739416921913,8323.962610843502,original,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,159766,2026-05-07,2026-06-11,-0.12269938650306755,8323.962610843502,7302.617505218532,sl-0.12,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512660,2026-06-12,2026-07-17,-0.1476725521669341,7302.617505218532,6224.221340723982,sl-0.12,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,512980,2026-07-24,2026-07-31,0.1440107671601616,6224.221340723982,7120.576230976292,tp0.1,C,tp0.1_sl-0.12_tr0.06_ts0.1
C,515210,2021-01-05,2021-02-22,0.1376811594202898,10000.0,11376.811594202898,tp0.1,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512660,2021-02-23,2021-03-09,-0.1433418150975403,11376.811594202898,9746.038770267114,sl-0.12,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512950,2021-03-10,2021-05-11,0.0168439716312058,9746.038770267114,9910.200770830126,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512880,2021-05-12,2021-05-25,0.11584158415841594,9910.200770830126,11058.214127451043,tp0.1,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512880,2021-05-26,2021-07-22,-0.0160142348754448,11058.214127451043,10881.12528911108,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512880,2021-07-23,2021-09-07,0.11971197119711974,10881.12528911108,12183.726246313397,tp0.1,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512400,2021-09-08,2021-09-29,-0.14864010120177096,12183.726246313397,10372.7359440467,sl-0.12,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,515210,2021-09-30,2021-11-02,-0.14475784992017027,10372.7359440467,8871.200990996833,sl-0.12,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512400,2021-11-03,2021-12-29,-0.0089485458612975,8871.200990996833,8791.81664208411,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,159930,2021-12-30,2022-02-21,0.10631229235880402,8791.81664208411,9726.494823302355,tp0.1,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,159811,2022-02-22,2022-03-15,-0.14066726780883687,9726.494823302355,8358.295371151617,sl-0.12,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512400,2022-03-16,2022-04-25,-0.17391304347826098,8358.295371151617,6904.678784864378,sl-0.12,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512660,2022-04-26,2022-04-29,0.13805104408352675,6904.678784864378,7857.876900176282,tp0.1,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512720,2022-05-05,2022-06-08,0.10135841170323934,7857.876900176282,8654.338822137724,tp0.1,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512880,2022-06-09,2022-06-15,0.10086767895878501,8654.338822137724,9527.281892049663,tp0.1,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512880,2022-06-16,2022-08-11,-0.0319917440660475,9527.281892049663,9222.487528114121,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512880,2022-08-12,2022-09-29,-0.12299465240641716,9222.487528114121,8088.170880271207,sl-0.12,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,516970,2022-09-30,2022-11-25,0.10223953261927954,8088.170880271207,8915.101690815003,tp0.1,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,159902,2022-11-28,2023-01-31,0.0931062894809118,8915.101690815003,9745.153729591791,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,159870,2023-02-01,2023-03-29,-0.0910179640718562,9745.153729591791,8858.169677557089,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,159666,2023-03-30,2023-05-31,-0.0532663316582915,8858.169677557089,8386.327473626912,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,159666,2023-06-01,2023-07-31,0.0568060021436227,8386.327473626912,8862.721210070886,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,159870,2023-08-01,2023-09-26,-0.1054852320675104,8862.721210070886,7927.835006476912,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512660,2023-09-27,2023-11-30,-0.0131180625630675,7927.835006476912,7823.837170872272,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,515790,2023-12-01,2024-01-29,-0.0812064965197215,7823.837170872272,7188.490764884965,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,515170,2024-01-30,2024-03-12,0.13035714285714284,7188.490764884965,8125.561882450326,tp0.1,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,515170,2024-03-13,2024-05-15,0.0047619047619047,8125.561882450326,8164.2550342715185,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,515790,2024-05-16,2024-06-25,-0.1302149178255374,8164.2550342715185,7101.1472358771225,sl-0.12,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,159666,2024-06-26,2024-08-21,-0.0198895027624309,7101.1472358771225,6959.908948312716,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,515170,2024-08-22,2024-09-26,0.10474308300395263,6959.908948312716,7688.9112689857875,tp0.1,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,515170,2024-09-27,2024-09-30,0.10081300813008132,7688.9112689857875,8464.053543257525,tp0.1,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,159825,2024-10-08,2024-10-17,-0.12261580381471382,8464.053543257525,7426.226814520227,sl-0.12,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,516750,2024-10-18,2024-11-07,0.1257668711656441,7426.226814520227,8360.200125548845,tp0.1,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,159755,2024-11-08,2025-01-03,-0.12834978843441458,8360.200125548845,7287.170208165285,sl-0.12,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,516970,2025-01-06,2025-03-11,0.009433962264151,7287.170208165285,7355.917096921562,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,159611,2025-03-12,2025-05-13,0.0484913793103447,7355.917096921562,7712.615663043835,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,159768,2025-05-14,2025-07-10,0.0335820895522387,7712.615663043835,7971.621412922173,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,515170,2025-07-11,2025-09-05,0.0598591549295774,7971.621412922173,8448.795934118218,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,159666,2025-09-08,2025-11-11,0.0344827586206897,8448.795934118218,8740.133724949881,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512660,2025-11-12,2025-12-25,0.12564102564102564,8740.133724949881,9838.253090392302,tp0.1,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,515170,2025-12-26,2026-03-04,-0.0752688172043011,9838.253090392302,9097.739416921913,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,516750,2026-03-05,2026-05-06,-0.0850515463917526,9097.739416921913,8323.962610843502,original,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,159766,2026-05-07,2026-06-11,-0.12269938650306755,8323.962610843502,7302.617505218532,sl-0.12,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512660,2026-06-12,2026-07-17,-0.1476725521669341,7302.617505218532,6224.221340723982,sl-0.12,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,512980,2026-07-24,2026-07-31,0.1440107671601616,6224.221340723982,7120.576230976292,tp0.1,C,tp0.1_sl-0.12_tr0.1_ts0.15
C,515210,2021-01-05,2021-02-22,0.1376811594202898,10000.0,11376.811594202898,tp0.1,C,tp0.1_slNone_trNone_ts0.1
C,512660,2021-02-23,2021-04-21,-0.1195928753180661,11376.811594202898,10016.225983700262,original,C,tp0.1_slNone_trNone_ts0.1
C,512880,2021-04-22,2021-06-23,0.0432692307692306,10016.225983700262,10449.620377225752,original,C,tp0.1_slNone_trNone_ts0.1
C,515210,2021-06-24,2021-07-15,0.10938511326860834,10449.620377225752,11592.65328580255,tp0.1,C,tp0.1_slNone_trNone_ts0.1
C,512880,2021-07-16,2021-09-02,0.10277777777777786,11592.65328580255,12784.12042906559,tp0.1,C,tp0.1_slNone_trNone_ts0.1
C,159902,2021-09-03,2021-11-09,0.0571366968520914,12784.12042906559,13514.56284254174,original,C,tp0.1_slNone_trNone_ts0.1
C,516970,2021-11-10,2021-12-16,0.1032608695652173,13514.56284254174,14910.088353456375,tp0.1,C,tp0.1_slNone_trNone_ts0.1
C,512400,2021-12-17,2022-02-21,-0.0194524495677232,14910.088353456375,14620.050611710467,original,C,tp0.1_slNone_trNone_ts0.1
C,159811,2022-02-22,2022-04-21,-0.2326420198376916,14620.050611710467,11218.812507272865,original,C,tp0.1_slNone_trNone_ts0.1
C,516750,2022-04-22,2022-06-23,0.0692549842602308,11218.812507272865,11995.771190882528,original,C,tp0.1_slNone_trNone_ts0.1
C,512880,2022-06-24,2022-08-19,-0.0490296220633298,11995.771190882528,11407.623063035377,original,C,tp0.1_slNone_trNone_ts0.1
C,515210,2022-08-22,2022-10-25,-0.1146881287726357,11407.623063035377,10099.304120192286,original,C,tp0.1_slNone_trNone_ts0.1
C,159813,2022-10-26,2022-12-21,-0.0106060606060608,10099.304120192286,9992.190288614487,original,C,tp0.1_slNone_trNone_ts0.1
C,512660,2022-12-22,2023-02-01,0.10909090909090913,9992.190288614487,11082.247411008795,tp0.1,C,tp0.1_slNone_trNone_ts0.1
C,159825,2023-02-02,2023-03-30,-0.0670329670329671,11082.247411008795,10339.371485655458,original,C,tp0.1_slNone_trNone_ts0.1
C,512660,2023-03-31,2023-06-01,-0.0045829514207148,10339.371485655458,10291.986648415974,original,C,tp0.1_slNone_trNone_ts0.1
C,159666,2023-06-02,2023-08-01,0.0511182108626198,10291.986648415974,10818.09459210497,original,C,tp0.1_slNone_trNone_ts0.1
C,515170,2023-08-02,2023-09-27,-0.0660247592847317,10818.09459210497,10103.83250074178,original,C,tp0.1_slNone_trNone_ts0.1
C,512660,2023-09-28,2023-12-01,-0.0229083665338645,10103.83250074178,9872.370202418015,original,C,tp0.1_slNone_trNone_ts0.1
C,515790,2023-12-04,2024-01-30,-0.0870588235294117,9872.370202418015,9012.893267148682,original,C,tp0.1_slNone_trNone_ts0.1
C,515170,2024-01-31,2024-02-21,0.10307414104882451,9012.893267148682,9941.889499024766,tp0.1,C,tp0.1_slNone_trNone_ts0.1
C,515170,2024-02-22,2024-04-22,0.0,9941.889499024766,9941.889499024766,original,C,tp0.1_slNone_trNone_ts0.1
C,515790,2024-04-23,2024-06-24,-0.0926640926640927,9941.889499024766,9020.633329230965,original,C,tp0.1_slNone_trNone_ts0.1
C,159666,2024-06-25,2024-08-20,-0.0066592674805771,9020.633329230965,8960.562519047407,original,C,tp0.1_slNone_trNone_ts0.1
C,515170,2024-08-21,2024-09-27,0.19883040935672502,8960.562519047407,10742.194832776131,tp0.1,C,tp0.1_slNone_trNone_ts0.1
C,515170,2024-09-30,2024-12-02,-0.0989660265878877,10742.194832776131,9679.08249334334,original,C,tp0.1_slNone_trNone_ts0.1
C,159755,2024-12-03,2025-02-06,-0.0230215827338128,9679.08249334334,9456.254694935436,original,C,tp0.1_slNone_trNone_ts0.1
C,516750,2025-02-07,2025-04-07,-0.0430622009569378,9456.254694935436,9049.04755496214,original,C,tp0.1_slNone_trNone_ts0.1
C,512400,2025-04-08,2025-04-21,0.10822060353798135,9049.04755496214,10028.340942804038,tp0.1,C,tp0.1_slNone_trNone_ts0.1
C,512720,2025-04-22,2025-06-23,-0.0223517978620018,10028.340942804038,9804.189493159245,original,C,tp0.1_slNone_trNone_ts0.1
C,512720,2025-06-24,2025-08-13,0.1027131782945736,9804.189493159245,10811.208956603896,tp0.1,C,tp0.1_slNone_trNone_ts0.1
C,159768,2025-08-14,2025-09-24,0.10034602076124588,10811.208956603896,11896.070755017437,tp0.1,C,tp0.1_slNone_trNone_ts0.1
C,515210,2025-09-25,2025-11-06,0.11683599419448476,11896.070755017437,13285.960008687834,tp0.1,C,tp0.1_slNone_trNone_ts0.1
C,512660,2025-11-07,2025-12-25,0.10209205020920487,13285.960008687834,14642.350904972282,tp0.1,C,tp0.1_slNone_trNone_ts0.1
C,515170,2025-12-26,2026-03-04,-0.0752688172043011,14642.350904972282,13540.238471264689,original,C,tp0.1_slNone_trNone_ts0.1
C,516750,2026-03-05,2026-05-06,-0.0850515463917526,13540.238471264689,12388.620250770527,original,C,tp0.1_slNone_trNone_ts0.1
C,159766,2026-05-07,2026-07-03,-0.1503067484662575,12388.620250770527,10526.527022893979,original,C,tp0.1_slNone_trNone_ts0.1
C,512980,2026-07-13,2026-08-04,0.10137672090112626,10526.527022893979,11593.671814952066,tp0.1,C,tp0.1_slNone_trNone_ts0.1
C,515210,2021-01-05,2021-02-22,0.1376811594202898,10000.0,11376.811594202898,tp0.1,C,tp0.1_slNone_tr0.06_ts0.1
C,512660,2021-02-23,2021-04-21,-0.1195928753180661,11376.811594202898,10016.225983700262,original,C,tp0.1_slNone_tr0.06_ts0.1
C,512880,2021-04-22,2021-06-23,0.0432692307692306,10016.225983700262,10449.620377225752,original,C,tp0.1_slNone_tr0.06_ts0.1
C,515210,2021-06-24,2021-07-15,0.10938511326860834,10449.620377225752,11592.65328580255,tp0.1,C,tp0.1_slNone_tr0.06_ts0.1
C,512880,2021-07-16,2021-09-02,0.10277777777777786,11592.65328580255,12784.12042906559,tp0.1,C,tp0.1_slNone_tr0.06_ts0.1
C,159902,2021-09-03,2021-11-09,0.0571366968520914,12784.12042906559,13514.56284254174,original,C,tp0.1_slNone_tr0.06_ts0.1
C,516970,2021-11-10,2021-12-16,0.1032608695652173,13514.56284254174,14910.088353456375,tp0.1,C,tp0.1_slNone_tr0.06_ts0.1
C,512400,2021-12-17,2022-02-21,-0.0194524495677232,14910.088353456375,14620.050611710467,original,C,tp0.1_slNone_tr0.06_ts0.1
C,159811,2022-02-22,2022-04-21,-0.2326420198376916,14620.050611710467,11218.812507272865,original,C,tp0.1_slNone_tr0.06_ts0.1
C,516750,2022-04-22,2022-06-23,0.0692549842602308,11218.812507272865,11995.771190882528,original,C,tp0.1_slNone_tr0.06_ts0.1
C,512880,2022-06-24,2022-08-19,-0.0490296220633298,11995.771190882528,11407.623063035377,original,C,tp0.1_slNone_tr0.06_ts0.1
C,515210,2022-08-22,2022-10-25,-0.1146881287726357,11407.623063035377,10099.304120192286,original,C,tp0.1_slNone_tr0.06_ts0.1
C,159813,2022-10-26,2022-12-21,-0.0106060606060608,10099.304120192286,9992.190288614487,original,C,tp0.1_slNone_tr0.06_ts0.1
C,512660,2022-12-22,2023-02-01,0.10909090909090913,9992.190288614487,11082.247411008795,tp0.1,C,tp0.1_slNone_tr0.06_ts0.1
C,159825,2023-02-02,2023-03-30,-0.0670329670329671,11082.247411008795,10339.371485655458,original,C,tp0.1_slNone_tr0.06_ts0.1
C,512660,2023-03-31,2023-06-01,-0.0045829514207148,10339.371485655458,10291.986648415974,original,C,tp0.1_slNone_tr0.06_ts0.1
C,159666,2023-06-02,2023-08-01,0.0511182108626198,10291.986648415974,10818.09459210497,original,C,tp0.1_slNone_tr0.06_ts0.1
C,515170,2023-08-02,2023-09-27,-0.0660247592847317,10818.09459210497,10103.83250074178,original,C,tp0.1_slNone_tr0.06_ts0.1
