rule_id,scope,exec_mode,trade_id,year,line,symbol,name,signal_date,entry_date,original_exit_date,exit_date_new,exit_close_new,ret_original,ret_new,exit_reason,hold_bars,policy,selector_family,score_mode
tp16%_D+S_next_close,D+S,next_close,423,2021,D,515210,钢铁ETF,2021-10-11,2021-10-12,2021-12-06,2021-12-06,1.711,-0.0344243792325056,-0.03442437923250563,original,39,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,424,2021,D,515210,钢铁ETF,2021-10-12,2021-10-13,2021-12-06,2021-12-06,1.711,-0.0322398190045248,-0.03223981900452488,original,38,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,425,2021,D,515210,钢铁ETF,2021-10-13,2021-10-14,2021-12-06,2021-12-06,1.711,-0.0371412492965671,-0.03714124929656715,original,37,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,426,2021,D,515210,钢铁ETF,2021-10-14,2021-10-15,2021-12-06,2021-12-06,1.711,-0.0387640449438202,-0.03876404494382024,original,36,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,427,2021,D,515210,钢铁ETF,2021-10-15,2021-10-18,2021-12-06,2021-12-06,1.711,-0.0526024363233665,-0.052602436323366586,original,35,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,428,2021,D,515210,钢铁ETF,2021-10-18,2021-10-19,2021-12-06,2021-12-06,1.711,-0.0604063701263041,-0.06040637012630412,original,34,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,429,2021,D,515210,钢铁ETF,2021-10-19,2021-10-20,2021-12-06,2021-12-06,1.711,-0.0588558855885588,-0.05885588558855881,original,33,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,430,2021,D,515210,钢铁ETF,2021-10-20,2021-10-21,2021-12-06,2021-12-06,1.711,-0.0588558855885588,-0.05885588558855881,original,32,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,431,2021,D,515210,钢铁ETF,2021-10-21,2021-10-22,2021-12-06,2021-12-06,1.711,-0.021726700971984,-0.021726700971984036,original,31,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,432,2021,D,515210,钢铁ETF,2021-10-22,2021-10-25,2021-12-06,2021-12-06,1.711,-0.0289443813847899,-0.02894438138478994,original,30,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,433,2021,D,515210,钢铁ETF,2021-10-25,2021-10-26,2021-12-06,2021-12-06,1.711,-0.0289443813847899,-0.02894438138478994,original,29,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,434,2021,D,510880,红利ETF,2021-10-26,2021-10-27,2021-12-06,2021-12-06,2.857,-0.0192241675248883,-0.019224167524888314,original,28,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,435,2021,D,515210,钢铁ETF,2021-10-27,2021-10-28,2021-12-06,2021-12-06,1.711,0.0288634996993386,0.028863499699338657,original,27,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,436,2021,D,510880,红利ETF,2021-10-28,2021-10-29,2021-12-06,2021-12-06,2.857,0.0059859154929577,0.005985915492957794,original,26,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,437,2021,D,515210,钢铁ETF,2021-10-29,2021-11-01,2021-12-06,2021-12-06,1.711,0.0196662693682956,0.01966626936829563,original,25,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,438,2021,D,512400,有色金属ETF,2021-11-01,2021-11-02,2021-12-06,2021-12-06,1.438,0.0691449814126394,0.06914498141263947,original,24,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,439,2021,D,510880,红利ETF,2021-11-02,2021-11-03,2021-12-06,2021-12-06,2.857,0.0063402606551603,0.006340260655160357,original,23,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,440,2021,D,510880,红利ETF,2021-11-03,2021-11-04,2021-12-06,2021-12-06,2.857,0.0088276836158194,0.008827683615819426,original,22,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,441,2021,D,515210,钢铁ETF,2021-11-04,2021-11-05,2021-12-06,2021-12-06,1.711,0.101029601029601,0.10102960102960101,original,21,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,442,2021,D,510880,红利ETF,2021-11-05,2021-11-08,2021-12-06,2021-12-06,2.857,0.0240143369175627,0.024014336917562717,original,20,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,443,2021,D,510880,红利ETF,2021-11-08,2021-11-09,2021-12-06,2021-12-06,2.857,0.0291786743515851,0.029178674351585165,original,19,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,444,2021,D,510880,红利ETF,2021-11-09,2021-11-10,2021-12-06,2021-12-06,2.857,0.0317804261466234,0.031780426146623464,original,18,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,445,2021,D,159930,能源ETF,2021-11-10,2021-11-11,2021-12-06,2021-12-06,0.904,0.0597889800703399,0.05978898007033995,original,17,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,446,2021,D,510880,红利ETF,2021-11-11,2021-11-12,2021-12-06,2021-12-06,2.857,0.0203571428571429,0.020357142857142962,original,16,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,447,2021,D,159930,能源ETF,2021-11-12,2021-11-15,2021-12-06,2021-12-06,0.904,0.0800477897252092,0.0800477897252092,original,15,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,448,2021,D,159930,能源ETF,2021-11-15,2021-11-16,2021-12-06,2021-12-06,0.904,0.0904704463208685,0.09047044632086854,original,14,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,449,2021,D,510880,红利ETF,2021-11-16,2021-11-17,2021-12-06,2021-12-06,2.857,0.0240143369175627,0.024014336917562717,original,13,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,450,2021,D,159930,能源ETF,2021-11-17,2021-11-18,2021-12-06,2021-12-06,0.904,0.0761904761904763,0.07619047619047636,original,12,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,451,2021,D,159996,家电ETF,2021-11-18,2021-11-19,2021-12-06,2021-12-06,1.225,-0.0144810941271118,-0.014481094127111849,original,11,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,452,2021,D,515210,钢铁ETF,2021-11-19,2021-11-22,2021-12-06,2021-12-06,1.711,0.0413877054169202,0.04138770541692027,original,10,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,453,2021,D,510880,红利ETF,2021-11-22,2021-11-23,2021-12-06,2021-12-06,2.857,0.0066948555320649,0.006694855532064947,original,9,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,454,2021,D,515210,钢铁ETF,2021-11-23,2021-11-24,2021-12-06,2021-12-06,1.711,0.0023432923257176,0.0023432923257176164,original,8,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,455,2021,D,515210,钢铁ETF,2021-11-24,2021-11-25,2021-12-09,2021-12-09,1.736,0.0376569037656904,0.03765690376569042,original,10,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,456,2021,D,515210,钢铁ETF,2021-11-25,2021-11-26,2021-12-09,2021-12-09,1.736,0.0116550116550115,0.011655011655011593,original,9,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,457,2021,D,159930,能源ETF,2021-11-26,2021-11-29,2021-12-09,2021-12-09,0.909,0.0770142180094788,0.07701421800947883,original,8,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,458,2021,D,510880,红利ETF,2021-11-29,2021-11-30,2021-12-10,2021-12-10,2.878,0.0300644237652112,0.030064423765211234,original,8,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,459,2021,D,515210,钢铁ETF,2021-11-30,2021-12-01,2021-12-14,2021-12-14,1.686,-0.0076515597410241,-0.007651559741024161,original,9,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,460,2021,D,515210,钢铁ETF,2021-12-01,2021-12-02,2021-12-14,2021-12-14,1.686,-0.0214741729541497,-0.021474172954149773,original,8,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,461,2021,D,159930,能源ETF,2021-12-02,2021-12-03,2022-01-04,2022-01-04,0.914,0.0021929824561404,0.002192982456140413,original,21,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,462,2021,D,515210,钢铁ETF,2021-12-03,2021-12-06,2022-01-04,2022-01-04,1.675,-0.0210403272939802,-0.0210403272939802,original,20,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,463,2021,D,159930,能源ETF,2021-12-06,2021-12-07,2022-01-04,2022-01-04,0.914,0.0055005500550056,0.005500550055005604,original,19,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,464,2021,D,512400,有色金属ETF,2021-12-07,2021-12-08,2022-01-04,2022-01-04,1.319,-0.0878284923928077,-0.08782849239280777,original,18,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,465,2021,D,515210,钢铁ETF,2021-12-08,2021-12-09,2022-01-04,2022-01-04,1.675,-0.0351382488479262,-0.03513824884792627,original,17,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,466,2021,D,159930,能源ETF,2021-12-09,2021-12-10,2022-01-04,2022-01-04,0.914,0.0189520624303232,0.018952062430323213,original,16,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,467,2021,D,159930,能源ETF,2021-12-10,2021-12-13,2022-01-04,2022-01-04,0.914,0.0010952902519167,0.0010952902519167917,original,15,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,468,2021,D,510880,红利ETF,2021-12-13,2021-12-14,2022-01-04,2022-01-04,2.918,0.0307311903920877,0.030731190392087715,original,14,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,469,2021,D,510880,红利ETF,2021-12-14,2021-12-15,2022-01-04,2022-01-04,2.918,0.0263805838902568,0.02638058389025688,original,13,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,470,2021,D,512400,有色金属ETF,2021-12-15,2021-12-16,2022-01-04,2022-01-04,1.319,-0.0598717034925161,-0.05987170349251614,original,12,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,471,2021,D,510880,红利ETF,2021-12-16,2021-12-17,2022-01-04,2022-01-04,2.918,0.0170791216451724,0.017079121645172446,original,11,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,472,2021,D,159930,能源ETF,2021-12-17,2021-12-20,2022-01-04,2022-01-04,0.914,-0.0010928961748634,-0.0010928961748634114,original,10,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,473,2021,D,159930,能源ETF,2021-12-20,2021-12-21,2022-01-04,2022-01-04,0.914,-0.0118918918918918,-0.011891891891891881,original,9,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,474,2021,D,159930,能源ETF,2021-12-21,2021-12-22,2022-01-04,2022-01-04,0.914,-0.0150862068965517,-0.015086206896551713,original,8,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,475,2021,D,515210,钢铁ETF,2021-12-22,2021-12-23,2022-01-05,2022-01-05,1.647,-0.046875,-0.046875,original,8,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,476,2021,D,159766,旅游ETF,2021-12-23,2021-12-24,2022-05-16,2022-02-11,1.132,-0.0752577319587628,0.16701030927835037,take_profit_16%,29,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,477,2021,D,159755,电池ETF,2021-12-24,2021-12-27,2022-05-17,2022-05-17,0.993,-0.1952998379254457,-0.1952998379254457,original,90,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,478,2021,D,515210,钢铁ETF,2021-12-27,2021-12-28,2022-05-18,2022-05-18,1.414,-0.1341090018371096,-0.1341090018371096,original,90,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,479,2021,D,159930,能源ETF,2021-12-28,2021-12-29,2022-05-19,2022-03-04,1.046,0.123212321232123,0.1507150715071508,take_profit_16%,41,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,480,2021,D,159930,能源ETF,2021-12-29,2021-12-30,2022-05-20,2022-03-04,1.046,0.1738648947951273,0.15836101882613507,take_profit_16%,40,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,481,2021,D,159930,能源ETF,2021-12-30,2021-12-31,2022-05-23,2022-03-04,1.046,0.1756906077348066,0.15580110497237576,take_profit_16%,39,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,482,2021,D,159930,能源ETF,2021-12-31,2022-01-04,2022-05-24,2022-03-30,1.035,0.1597374179431072,0.1323851203501092,take_profit_16%,56,priority_DCS_raw_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,483,2022,D,515790,光伏ETF,2022-01-04,2022-01-05,2022-05-25,2022-05-25,1.377,-0.1223709369024856,-0.12237093690248568,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,484,2022,D,515790,光伏ETF,2022-01-05,2022-01-06,2022-05-26,2022-05-26,1.372,-0.1272264631043256,-0.12722646310432562,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,485,2022,D,515790,光伏ETF,2022-01-06,2022-01-07,2022-05-27,2022-05-27,1.363,-0.1114732724902216,-0.11147327249022165,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,486,2022,D,515790,光伏ETF,2022-01-07,2022-01-10,2022-05-30,2022-05-30,1.37,-0.096306068601583,-0.09630606860158308,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,487,2022,D,515790,光伏ETF,2022-01-10,2022-01-11,2022-05-31,2022-05-31,1.411,-0.0536552649228706,-0.05365526492287065,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,488,2022,D,515790,光伏ETF,2022-01-11,2022-01-12,2022-06-01,2022-06-01,1.399,-0.0927367055771725,-0.0927367055771725,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,489,2022,D,515790,光伏ETF,2022-01-12,2022-01-13,2022-06-02,2022-06-02,1.434,-0.0547132498352009,-0.05471324983520098,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,490,2022,D,515790,光伏ETF,2022-01-13,2022-01-14,2022-06-06,2022-06-06,1.503,-0.0182887001959504,-0.018288700195950414,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,491,2022,D,515790,光伏ETF,2022-01-14,2022-01-17,2022-06-07,2022-06-07,1.508,-0.0283505154639175,-0.028350515463917536,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,492,2022,D,510880,红利ETF,2022-01-17,2022-01-18,2022-06-08,2022-06-08,2.937,0.0276417074877535,0.02764170748775352,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,493,2022,D,159755,电池ETF,2022-01-18,2022-01-19,2022-06-09,2022-06-09,1.101,-0.05736301369863,-0.05736301369863006,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,494,2022,D,159755,电池ETF,2022-01-19,2022-01-20,2022-06-10,2022-06-10,1.151,-0.0094664371772804,-0.009466437177280462,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,495,2022,D,512660,军工ETF,2022-01-20,2022-01-21,2022-06-13,2022-06-13,1.123,-0.0884740259740259,-0.08847402597402598,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,496,2022,D,512660,军工ETF,2022-01-21,2022-01-24,2022-06-14,2022-06-14,1.103,-0.1147672552166934,-0.1147672552166934,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,497,2022,D,512660,军工ETF,2022-01-24,2022-01-25,2022-06-15,2022-06-15,1.109,-0.0983739837398374,-0.09837398373983741,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,498,2022,D,159825,农业ETF,2022-01-25,2022-01-26,2022-06-16,2022-06-16,0.984,0.0357894736842105,0.03578947368421059,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,499,2022,D,512660,军工ETF,2022-01-26,2022-01-27,2022-06-17,2022-06-17,1.114,-0.0670016750418759,-0.06700167504187593,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,500,2022,D,512980,传媒ETF,2022-01-27,2022-01-28,2022-06-20,2022-06-20,0.641,-0.1182943603851444,-0.1182943603851444,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,501,2022,D,512950,央企改革ETF,2022-01-28,2022-02-07,2022-06-21,2022-06-21,1.205,-0.0534171249018066,-0.05341712490180661,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,502,2022,D,512980,传媒ETF,2022-02-07,2022-02-08,2022-06-22,2022-06-22,0.625,-0.1450068399452804,-0.1450068399452804,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,503,2022,D,159755,电池ETF,2022-02-08,2022-02-09,2022-06-23,2022-06-23,1.279,0.1481149012567322,0.1481149012567322,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,504,2022,D,516750,建材ETF,2022-02-09,2022-02-10,2022-06-24,2022-06-24,1.035,-0.0929009640666083,-0.0929009640666083,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,505,2022,D,159755,电池ETF,2022-02-10,2022-02-11,2022-06-27,2022-06-21,1.222,0.2247403210576015,0.15391879131255903,take_profit_16%,86,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,506,2022,D,159811,5G50ETF,2022-02-11,2022-02-14,2022-06-28,2022-06-28,0.978,-0.095282146160962,-0.09528214616096209,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,507,2022,D,516750,建材ETF,2022-02-14,2022-02-15,2022-06-29,2022-06-29,1.053,-0.048780487804878,-0.04878048780487809,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,508,2022,D,516750,建材ETF,2022-02-15,2022-02-16,2022-06-30,2022-06-30,1.078,-0.0468611847922192,-0.046861184792219235,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,509,2022,D,516750,建材ETF,2022-02-16,2022-02-17,2022-07-01,2022-07-01,1.075,-0.0469858156028368,-0.04698581560283688,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,510,2022,D,512980,传媒ETF,2022-02-17,2022-02-18,2022-07-04,2022-07-04,0.632,-0.1516778523489932,-0.15167785234899323,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,511,2022,D,512980,传媒ETF,2022-02-18,2022-02-21,2022-07-05,2022-07-05,0.623,-0.1715425531914893,-0.17154255319148937,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,512,2022,D,516750,建材ETF,2022-02-21,2022-02-22,2022-07-06,2022-07-06,1.036,-0.0683453237410072,-0.06834532374100721,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,513,2022,D,512980,传媒ETF,2022-02-22,2022-02-23,2022-07-07,2022-07-07,0.609,-0.1691678035470668,-0.16916780354706684,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,514,2022,D,159766,旅游ETF,2022-02-23,2022-02-24,2022-07-08,2022-07-08,1.012,-0.0078431372549019,-0.007843137254901933,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,515,2022,D,512980,传媒ETF,2022-02-24,2022-02-25,2022-07-11,2022-07-11,0.606,-0.1428571428571428,-0.1428571428571428,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,516,2022,D,512980,传媒ETF,2022-02-25,2022-02-28,2022-07-12,2022-07-12,0.601,-0.1463068181818181,-0.14630681818181812,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,517,2022,D,512980,传媒ETF,2022-02-28,2022-03-01,2022-07-13,2022-07-13,0.604,-0.151685393258427,-0.151685393258427,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,518,2022,D,512980,传媒ETF,2022-03-01,2022-03-02,2022-07-14,2022-07-14,0.602,-0.1485148514851485,-0.14851485148514854,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,519,2022,D,512980,传媒ETF,2022-03-02,2022-03-03,2022-07-15,2022-07-15,0.588,-0.1635846372688477,-0.16358463726884775,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,520,2022,D,512980,传媒ETF,2022-03-03,2022-03-04,2022-07-18,2022-07-18,0.604,-0.1383737517831669,-0.1383737517831669,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,521,2022,D,159755,电池ETF,2022-03-04,2022-03-07,2022-07-19,2022-06-20,1.243,0.2149805447470818,0.20914396887159548,take_profit_16%,69,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,522,2022,D,159766,旅游ETF,2022-03-07,2022-03-08,2022-07-20,2022-07-01,1.064,0.0548654244306416,0.10144927536231885,take_profit_16%,77,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,523,2022,D,159766,旅游ETF,2022-03-08,2022-03-09,2022-07-21,2022-07-01,1.064,0.0607966457023061,0.11530398322851165,take_profit_16%,76,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,524,2022,D,159766,旅游ETF,2022-03-09,2022-03-10,2022-07-22,2022-07-01,1.064,0.0626304801670147,0.11064718162839249,take_profit_16%,75,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,525,2022,D,159766,旅游ETF,2022-03-10,2022-03-11,2022-07-25,2022-07-25,1.015,0.0463917525773194,0.04639175257731942,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,526,2022,D,159766,旅游ETF,2022-03-11,2022-03-14,2022-07-26,2022-06-29,1.077,0.1375137513751374,0.18481848184818483,take_profit_16%,71,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,527,2022,D,159766,旅游ETF,2022-03-14,2022-03-15,2022-07-27,2022-04-13,0.985,0.1778290993071594,0.13741339491916849,take_profit_16%,19,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,528,2022,D,159766,旅游ETF,2022-03-15,2022-03-16,2022-07-28,2022-07-01,1.064,0.0735294117647058,0.11764705882352944,take_profit_16%,71,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,529,2022,D,159996,家电ETF,2022-03-16,2022-03-17,2022-07-29,2022-07-01,1.147,0.1391129032258062,0.15625,take_profit_16%,70,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,530,2022,D,159996,家电ETF,2022-03-17,2022-03-18,2022-08-01,2022-07-01,1.147,0.132132132132132,0.14814814814814814,take_profit_16%,69,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,531,2022,D,159996,家电ETF,2022-03-18,2022-03-21,2022-08-02,2022-07-01,1.147,0.1001001001001,0.14814814814814814,take_profit_16%,68,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,532,2022,D,159887,银行ETF,2022-03-21,2022-03-22,2022-08-03,2022-08-03,0.842,-0.0797814207650273,-0.07978142076502737,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,533,2022,D,159766,旅游ETF,2022-03-22,2022-03-23,2022-08-04,2022-08-04,0.964,-0.0061855670103092,-0.006185567010309256,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
tp16%_D+S_next_close,D+S,next_close,534,2022,D,159887,银行ETF,2022-03-23,2022-03-24,2022-08-05,2022-08-05,0.857,-0.0592755214050494,-0.059275521405049436,original,90,priority_CSD_g40_t060_r040_noskip,conservative_tp,stable_profit
